text,label,template_id
rs.87956 debited from a/c xx8999 on 04-07-26 to azad. avl bal: rs.198092. -pnb,Bank,Bank_0
Your Netflix plan renews on 03 Jul at Rs.1226. Upgrade to 4K for Rs.513/month.,Promo,Promo_18
items in your order history are back in stock at flipkart. prices start rs.608.,Promo,Promo_23
Congratulations!  You won Rs.2196861 in lucky draw. Claim: bit.ly/ztUymr,Spam,Hard_12
coupon 3651 gives you free delivery on orders above rs.1720. -flipkart,Promo,Hard_1
Confirmation code 493360 for Axis Bank. Keep it private.,OTP,OTP_11
Pre-approved! Get a PNB credit card with INR 439208 limit. Zero joining fee. Apply: bit.ly/EJDUyj,Promo,Promo_14
Enter 392189 to verify ur mobile number for BigBasket.,OTP,OTP_10
"Never share your OTP, PIN or CVV SBI never asks for these Stay safe",Bank,Hard_3
Pay Rs.4220 on delivery for order OD234300273. -DTDC,Delivery,Hard_10
409809 - use this code to sign in to Netflix. Never share it with anyone.,OTP,OTP_7
  Flight fares dropped! HYD-LKO from Rs.1087. Book on Goibibo before midnight.,Promo,Promo_16
SALARY OF RS.27203 CREDITED TO A/C XX9105. AVL BAL: RS.126813. -SBI,Bank,Bank_7
Data exhausted? Get 3GB extra with Rs.283 booster pack. Dial *121# or visit app.,Promo,Promo_11
COUPON 2066 GIVES YOU FREE DELIVERY ON ORDERS ABOVE RS.2510. -BIGBASKET,Promo,Hard_1
Cheque no. 499053000262 for Rs.92573 has been cleared from A/c XX6449. -BOB,Bank,Bank_8
Flight fares dropped! BOM-LKO from Rs.1064 Book on MakeMyTrip before midnight,Promo,Promo_16
KYC UPDATE PENDING FOR A/C XX9874. PLEASE VISIT YOUR NEAREST PNB BRANCH BY 15-05-26 TO AVOID RESTRICTIONS.,Bank,Bank_12
  58977 is your OTP for Zomato login. Valid for 15 minutes. Do not share with anyone.,OTP,OTP_0
Ur FD of Rs.88039 matures on 15-05-26. Renew or withdraw via netbanking. -SBI,Bank,Bank_14
UPI payment of Rs.46732 to Faras successful UPI Ref: 781483914359 -ICICI Bank,Bank,Bank_6
Your Meesho order OD3251205446 has been shipped via Delhivery. Track: bit.ly/nZUwwK,Delivery,Delivery_0
  Your return pickup for order OD5560891605 is scheduled on 02 Jul. Keep the item ready. -Myntra,Delivery,Delivery_7
Zaid from DTDC is arriving with your package. Contact: 5653814575,Delivery,Delivery_6
Delivery attempt failed for order OD4533981256. We will retry tomorrow. -Ekart,Delivery,Delivery_5
Your order OD1353193883 from Meesho is arriving tomorrow Keep Rs.1547 ready for COD,Delivery,Delivery_3
Pay  Rs.1276 on delivery for order OD561106215. -Ekart,Delivery,Hard_10
Coupon 6983 gives you free delivery on orders above Rs.2901 -Swiggy,Promo,Hard_1
Enter 22018 to verify your mobile number for Ola.,OTP,OTP_10
PAY RS.3361 ON DELIVERY FOR ORDER OD635482846. -BLUEDART,Delivery,Hard_10
Work from home! Earn Rs.1797781/month. Join: bit.ly/wNmMRT,Spam,Hard_14
"Bro send me Rs.3924 on gpay, will return by 04 Jul",Personal,Hard_5
Enter 167607 to verify your mobile number for BOB.,OTP,OTP_10
Enter  360207 to verify your mobile number for ICICI Bank.,OTP,OTP_10
Last day! Zomato clearance sale ends tonight Up to 20% off sitewide,Promo,Promo_8
Low balance alert: A/c XX5197 balance is Rs.369253 Maintain min balance to avoid charges,Bank,Bank_10
Interest of Rs.26834 credited to your FD A/c XX4045 -Axis Bank,Bank,Bank_9
Your  SIM will be deactivated in 24hrs. Verify Aadhaar: bit.ly/uKlzma,Spam,Hard_13
Uber: 336532 is your login OTP. It expires in 15 minutes. -TM,OTP,OTP_6
Congratulations! You won Rs.510920 in lucky draw. Claim: bit.ly/UwLdkj,Spam,Hard_12
Auto-pay of Rs.7962 to Ekansh is scheduled on 10-01-26 from A/c XX4922. Ensure sufficient balance.,Bank,Bank_13
Recharge with Rs.1539 & get 80% extra talktime. Offer valid today only!,Promo,Promo_5
  Pay Rs.4853 on delivery for order OD534388225. -DTDC,Delivery,Hard_10
Out  for delivery: Your BigBasket package OD5091163914 will arrive today by 12 PM. -XpressBees,Delivery,Delivery_1
KYC UPDATE PENDING FOR A/C XX2742. PLEASE VISIT YOUR NEAREST ICICI BANK BRANCH BY 03-03-26 TO AVOID RESTRICTIONS.,Bank,Bank_12
EMI OF RS.48089 DUE ON 25-01-26 FOR LOAN A/C XX8960. PAY NOW TO AVOID CHARGES. -HDFC BANK,Bank,Bank_4
Your  A/c XX2192 is debited with Rs.18945 on 12-04-26. Info: UPI-Isaac. Bal: Rs.101153,Bank,Bank_2
Rs.89290 debited from A/c XX1965 on 24-04-26 to Varsha. Avl Bal: Rs.88331. -BOB T&C apply,Bank,Bank_0
Low balance alert: A/c XX4281 balance is Rs.195412 Maintain min balance to avoid charges,Bank,Bank_10
Auto-pay of Rs.73398 to Anya is scheduled on 29-03-26 from A/c XX6713. Ensure sufficient balance.,Bank,Bank_13
low balance alert: a/c xx8059 balance is rs.248530. maintain min balance to avoid charges.,Bank,Bank_10
Your return pickup for order OD8364979023 is scheduled on 02 Jul Keep the item ready -Myntra,Delivery,Delivery_7
Your account statement for July is available. Download from the PNB app.,Bank,Bank_16
Low balance alert: A/c XX4504 balance is Rs.182387 Maintain min balance to avoid charges,Bank,Bank_10
YOUR CREDIT CARD XX1455 STATEMENT IS READY. TOTAL DUE: RS.93542. MIN DUE: RS.2805. -SBI,Bank,Bank_5
Saanvi from Ekart is arriving with your package. Contact: 09666880074,Delivery,Delivery_6
603090 is your verification code for Ola. Never share your OTP.,OTP,OTP_3
your a/c xx3699 is debited with rs.92392 on 11-01-26. info: upi-yug. bal: rs.364550,Bank,Bank_2
Your return pickup for order OD1951178369 is scheduled on 02 Jul. Keep the item ready. -Meesho,Delivery,Delivery_7
LOW BALANCE ALERT: A/C XX2106 BALANCE IS RS.305583. MAINTAIN MIN BALANCE TO AVOID CHARGES.,Bank,Bank_10
683916 - use this code to sign in to Meesho. Never share it with anyone.,OTP,OTP_7
  Delivery attempt failed for order OD5194068726. We will retry tomorrow. -DTDC,Delivery,Delivery_5
Zomato: Free delivery all weekend! Order your favourites now.,Promo,Promo_13
Out for delivery: Your BigBasket package OD2358804666 will arrive today by 12 PM. -BlueDart,Delivery,Delivery_1
Your A/c XX6583 is debited with Rs.39170 on 21-05-26. Info: UPI-Tanish. Bal: Rs.271926,Bank,Bank_2
Your one time password is 869158 for ICICI Bank. Please do not share it.,OTP,OTP_5
"Bro send me Rs.4643 on gpay, will return by 03 Jul",Personal,Hard_5
"Hi Waida, unlock INR 1731 off your first order at Flipkart with code NEW40.",Promo,Promo_7
124576 - use this to sign in. Never share this code with anyone.,OTP,Hard_7
Low  balance alert: A/c XX4400 balance is Rs.139289. Maintain min balance to avoid charges.,Bank,Bank_10
  BigBasket: 811061 is your login OTP. It expires in 2 minutes.,OTP,OTP_6
your airtel pack expires tomorrow. recharge with rs.1020 for 1.5gb/day + unlimited calls.,Promo,Promo_10
Use  737676 to complete your HDFC Bank registration. Valid till 15 mins.,OTP,OTP_4
Auto-pay of Rs.37582 to Utkarsh is scheduled on 27-06-26 from A/c XX8816 Ensure sufficient balance,Bank,Bank_13
Rs.1972 debited from A/c XX4459 on 04-05-26 to Simon. Avl Bal: Rs.93918. -SBI,Bank,Bank_0
ALERT:  Rs.19617 withdrawn from ATM using card XX8987 on 12-05-26. Bal: Rs.87165. -BOB,Bank,Bank_3
Your Netflix plan renews on 04 Jul at Rs.430. Upgrade to 4K for Rs.880/month.,Promo,Promo_18
Your  OTP is 811283. Use it to verify your Flipkart account. Expires in 15 min.,OTP,OTP_1
  757991 is your OTP for Netflix login. Valid for 2 minutes. Do not share with anyone.,OTP,OTP_0
Data exhausted? Get 2GB extra with Rs.50 booster pack. Dial *121# or visit app.,Promo,Promo_11
FLAT RS.830 CASHBACK ON YOUR NEXT ORDER AT SWIGGY. USE CODE SAVE12. VALID TILL 01 JUL.,Promo,Promo_2
use 199735 to complete your ola registration. valid till 5 mins.,OTP,OTP_4
"Your HDFC Bank health insurance renewal is due 05 Jul. Renew online, save 10% on premium.",Promo,Promo_24
  OTP-based login was enabled for your A/c XX8903. Call BOB if this wasn't you.,Bank,Hard_2
"hi prisha, unlock rs.1770 off your first order at myntra with code new43.",Promo,Promo_7
OTP-based login was enabled for ur A/c XX6726. Call SBI if this wasn't you.,Bank,Hard_2
Your  return pickup for order OD2287773689 is scheduled on 01 Jul. Keep the item ready. -Flipkart,Delivery,Delivery_7
<#> 2111 is your Amazon code. Valid 2 min. hA8sk2Lqp3,OTP,OTP_13
Unnati from Delhivery is arriving with your package. Contact: +912407419310,Delivery,Delivery_6
Your Netflix plan renews on 02 Jul at Rs.1855. Upgrade to 4K for Rs.855/month.,Promo,Promo_18
KYC update pending for A/c XX6600. Please visit your nearest Kotak branch by 28-01-26 to avoid restrictions.,Bank,Bank_12
Your  order OD4221270295 from Swiggy is arriving tomorrow. Keep Rs.952 ready for COD.,Delivery,Delivery_3
OTP: 202904 for txn of INR 39983 at Kotak. Do not share. -ICICI Bank,OTP,OTP_2
Your GPay code: 401084,OTP,OTP_8
Missed our shows? Come back to Prime Video at 50% off for 3 months. Resubscribe: bit.ly/luCohc,Promo,Promo_19
otp for delivery of order od9891860029 is 1451. share only with the delivery agent. -delhivery,Delivery,Delivery_9
Rs.1578 cashback credited to your Paytm wallet Use on your next order,Promo,Promo_21
915073 is your GPay security code. Anyone asking for it is a scammer. T&C apply,OTP,OTP_9
  UPI payment of Rs.5695 to Rajata successful. UPI Ref: 899648851587. -HDFC Bank,Bank,Bank_6
USE CODE 1404 AT CHECKOUT FOR 10% OFF AT SWIGGY!,Promo,Hard_0
Convert your Kotak card purchase of INR 1566 into easy EMIs at 0% interest. Reply YES.,Promo,Promo_15
  Recharge with Rs.93 & get 10% extra talktime. Offer valid today only!,Promo,Promo_5
HDFC Bank: 584655 is your login OTP. It expires in 15 minutes.,OTP,OTP_6
g-64951 is your google verification code.,OTP,OTP_12
OTP: 193423 for txn of Rs.23428 at Ola. Do not share. -Axis Bank,OTP,OTP_2
Hungry? Get 70% off up to Rs.1716 on your next 3 orders. Code: EAT26. -Zomato,Promo,Promo_12
your sbi code: 930402,OTP,OTP_8
"Class shifted to room 4081, come fast",Personal,Hard_6
Enter 813661 to verify your mobile number for Kotak.,OTP,OTP_10
Data exhausted? Get 1.5GB extra with Rs.1554 booster pack. Dial *121# or visit app.,Promo,Promo_11
Your SonyLIV plan renews on 05 Jul at Rs.651. Upgrade to 4K for Rs.407/month.,Promo,Promo_18
  Your order OD6529456413 from Meesho is arriving tomorrow. Keep Rs.4773 ready for COD.,Delivery,Delivery_3
OTP: 897696 for txn of Rs.43121 at HDFC Bank. Do not share. -Axis Bank,OTP,OTP_2
Your A/c XX2045 is debited with Rs.1935 on 06-02-26. Info: UPI-Jeevika. Bal: Rs.179708,Bank,Bank_2
otp: 986440 for txn of rs.39215 at icici bank. do not share. -pnb,OTP,OTP_2
otp: 299953 for txn of rs.13914 at hdfc bank. do not share. -hdfc bank,OTP,OTP_2
Convert your ICICI Bank card purchase of Rs.1640 into easy EMIs at 0% interest. Reply YES.,Promo,Promo_15
Out for delivery: Your Zomato package OD2008652112 will arrive today by 12 PM. -Ekart,Delivery,Delivery_1
Your IRCTC code: 905849,OTP,OTP_8
Convert your ICICI Bank card purchase of Rs.72 into easy EMIs at 0% interest Reply YES,Promo,Promo_15
Your ICICI Bank debit card XX4988 has been blocked due to suspicious activity. Visit branch or call 1800-XXX to unblock.,Bank,Bank_11
Ur Meesho membership expires soon. Renew now & save 30%: bit.ly/IZPMot,Promo,Promo_9
Interest of Rs.56720 credited to your FD A/c XX9553. -Axis Bank,Bank,Bank_9
Auto-pay of Rs.40117 to Tristan is scheduled on 11-03-26 from A/c XX3784. Ensure sufficient balance.,Bank,Bank_13
  Warda from XpressBees is arriving with your package. Contact: 04030019953,Delivery,Delivery_6
  Your Myntra order OD7416191193 has been shipped via Ekart. Track: bit.ly/ByVVpt,Delivery,Delivery_0
Your OTP is 440045. Use it to verify your PhonePe account. Expires in 5 min.,OTP,OTP_1
Rs.87018 credited to A/c XX5568 on 06-01-26. Avl Bal: Rs.379517. -SBI T&C apply,Bank,Bank_1
Exclusive for you! Buy 1 Get 1 FREE at Myntra. Limited period offer. Visit bit.ly/VMvYFp,Promo,Promo_3
IRCTC: Special trains added for festive season. Book early & save up to 70%.,Promo,Promo_17
"Hi Saanvi, unlock Rs.485 off ur first order at Flipkart with code NEW79.",Promo,Promo_7
Confirmation code 889667 for Swiggy. Keep it private.,OTP,OTP_11
rs.69474 debited from a/c xx1219 on 01-05-26 to mitesh. avl bal: rs.451839. -icici bank,Bank,Bank_0
Use code 6267 at checkout for 50% off at Meesho!,Promo,Hard_0
OTP-BASED LOGIN WAS ENABLED FOR YOUR A/C XX5648. CALL KOTAK IF THIS WASN'T YOU.,Bank,Hard_2
TAP TO VERIFY: 370151. THIS CODE EXPIRES SHORTLY.,OTP,Hard_9
dtdc: shipment od3657419582 reached your city hub. expected delivery: 02 jul.,Delivery,Delivery_4
Order OD1174107829 packed and ready! Expected dispatch by 04 Jul. -Amazon,Delivery,Delivery_8
Your BigBasket membership expires soon. Renew now & save 30%: bit.ly/eOotyt,Promo,Promo_9
OTP:  950564 for txn of Rs.32959 at Kotak. Do not share. -SBI,OTP,OTP_2
Delivery attempt failed for order OD6032123070. We will retry tomorrow. -DTDC,Delivery,Delivery_5
Your A/c XX6564 is debited with Rs.11067 on 23-03-26 Info: UPI-George Bal: Rs.345725,Bank,Bank_2
Ola: 759837 is your login OTP. It expires in 2 minutes.,OTP,OTP_6
Out for delivery: Your Swiggy package OD3974488898 will arrive today by 6 PM. -XpressBees,Delivery,Delivery_1
Your OTP is 431032. Use it to verify your Flipkart account. Expires in 5 min. -TM,OTP,OTP_1
Your FD of Rs.63129 matures on 10-06-26 Renew or withdraw via netbanking -Axis Bank,Bank,Bank_14
IRCTC: 620372 is your login OTP. It expires in 5 minutes.,OTP,OTP_6
"Bro send me Rs.2240 on gpay, will return by 03 Jul",Personal,Hard_5
  Your Flipkart membership expires soon. Renew now & save 60%: bit.ly/MOtAzL,Promo,Promo_9
Last day! Myntra clearance sale ends tonight. Up to 60% off sitewide.,Promo,Promo_8
gpay: 834917 is your login otp. it expires in 5 minutes.,OTP,OTP_6
Your return pickup for order OD1553764933 is scheduled on 01 Jul. Keep the item ready. -Flipkart,Delivery,Delivery_7
  Your Prime Video plan renews on 01 Jul at Rs.725. Upgrade to 4K for Rs.740/month.,Promo,Promo_18
183438 is your verification code for Amazon. Never share your OTP.,OTP,OTP_3
hungry? get 80% off up to rs.132 on your next 3 orders. code: eat31. -zomato,Promo,Promo_12
Your return pickup for order OD3684366424 is scheduled on 01 Jul. Keep the item ready. -Myntra,Delivery,Delivery_7
Pay Rs.612 on delivery for order OD288638437. -DTDC T&C apply,Delivery,Hard_10
Your  account statement for June is available. Download from the PNB app.,Bank,Bank_16
BigBasket: Your cart misses you! Complete purchase now & get 30% off bitly/fDXVzd,Promo,Promo_4
Flight fares dropped! DEL-MAA from Rs.1848. Book on Goibibo before midnight.,Promo,Promo_16
Flight fares dropped! BLR-PNQ from Rs.1860. Book on Goibibo before midnight.,Promo,Promo_16
OTP: 64350 for txn of Rs.43082 at Paytm. Do not share. -ICICI Bank,OTP,OTP_2
Low balance alert: A/c XX2220 balance is Rs.43885. Maintain min balance to avoid charges.,Bank,Bank_10
Your OTP is 324384 Use it to verify your Ola account Expires in 10 min,OTP,OTP_1
Ur one time password is 341541 for PNB. Please do not share it.,OTP,OTP_5
Rs.1311 cashback credited to your Paytm wallet. Use on your next order.,Promo,Promo_21
BlueDart: Shipment OD9264407641 reached your city hub. Expected delivery: 05 Jul. STOP to opt out,Delivery,Delivery_4
Your return pickup for order OD3864327604 is scheduled on 03 Jul Keep the item ready -Meesho,Delivery,Delivery_7
190548 is your verification code for Meesho. Never share your OTP.,OTP,OTP_3
you have 2726 reward points expiring on 05 jul. redeem on flipkart.,Promo,Promo_20
OUT FOR DELIVERY: YOUR MEESHO PACKAGE OD1010560747 WILL ARRIVE TODAY BY 6 PM. -DELHIVERY,Delivery,Delivery_1
958177 is your uber security code. anyone asking for it is a scammer.,OTP,OTP_9
GPay: 329175 is your login OTP. It expires in 2 minutes.,OTP,OTP_6
Weekend special at Swiggy! Min 30% off on everything. Don't miss out: bit.ly/SRavyJ,Promo,Promo_6
Order OD5433856146 packed and ready! Expected dispatch by 01 Jul. -Meesho,Delivery,Delivery_8
Salary of Rs.67614 credited to A/c XX3717. Avl Bal: Rs.142585. -ICICI Bank,Bank,Bank_7
Your SIM will be deactivated in 24hrs. Verify Aadhaar: bit.ly/kJVtgn,Spam,Hard_13
OTP for delivery of order OD2562488137 is 4785. Share only with the delivery agent. -XpressBees T&C apply,Delivery,Delivery_9
your return pickup for order od3467242488 is scheduled on 03 jul. keep the item ready. -swiggy,Delivery,Delivery_7
"Class  shifted to room 1016, come fast",Personal,Hard_6
your otp is 658596. use it to verify your gpay account. expires in 15 min.,OTP,OTP_1
"Hi Garima, unlock Rs.168 off ur first order at Amazon with code NEW56.",Promo,Promo_7
pre-approved! get a icici bank credit card with rs.335936 limit. zero joining fee. apply: bit.ly/gxqfkm,Promo,Promo_14
Your OTP is 603371. Use it to verify your Meesho account. Expires in 5 min.,OTP,OTP_1
Low balance alert: A/c XX5572 balance is INR 399368. Maintain min balance to avoid charges.,Bank,Bank_10
Your PNB code: 829142,OTP,OTP_8
tap to verify: 720680. this code expires shortly.,OTP,Hard_9
  Swiggy: Free delivery all weekend! Order your favourites now.,Promo,Promo_13
otp-based login was enabled for your a/c xx1883. call bob if this wasn't you.,Bank,Hard_2
Rs.92308 credited to A/c XX9401 on 11-05-26. Avl Bal: Rs.141683. -BOB,Bank,Bank_1
Myntra: Your cart misses you! Complete purchase now & get 40% off. bit.ly/BUhKPM,Promo,Promo_4
auto-pay of rs.31475 to onveer is scheduled on 13-01-26 from a/c xx1748. ensure sufficient balance.,Bank,Bank_13
EMI of Rs.95394 due on 27-06-26 for loan A/c XX2093 Pay now to avoid charges -Axis Bank,Bank,Bank_4
Your OTP is 698171. Use it to verify your IRCTC account. Expires in 10 min.,OTP,OTP_1
  Pay Rs.1236 on delivery for order OD984189095. -Ekart,Delivery,Hard_10
RS.14421 DEBITED FROM A/C XX5296 ON 29-04-26 TO HITESH. AVL BAL: RS.327929. -HDFC BANK,Bank,Bank_0
389032 - use this code to sign in to Meesho. Never share it with anyone.,OTP,OTP_7
Recharge with Rs.292 & get 20% extra talktime Offer valid today only!,Promo,Promo_5
Confirmation code 106690 for Kotak. Keep it private.,OTP,OTP_11
INR 85468 debited from A/c XX9260 on 30-05-26 to Chaitaly. Avl Bal: INR 211476. -Kotak,Bank,Bank_0
Out for delivery: Your Amazon package OD9278231002 will arrive today by 3 PM. -BlueDart,Delivery,Delivery_1
Use 413342 to complete ur ICICI Bank registration. Valid till 2 mins.,OTP,OTP_4
Zomato: Ur cart misses you! Complete purchase now & get 70% off. bit.ly/xiZTPt,Promo,Promo_4
"  Class shifted to room 9717, come fast",Personal,Hard_6
Salary of Rs.19950 credited to A/c XX9308. Avl Bal: Rs.478800. -PNB,Bank,Bank_7
Exclusive for you! Buy 1 Get 1 FREE at Swiggy. Limited period offer. Visit bit.ly/QIkGHp STOP to opt out,Promo,Promo_3
YOUR A/C XX1625 IS DEBITED WITH RS.65006 ON 12-06-26. INFO: UPI-NEHA. BAL: RS.50750,Bank,Bank_2
IRCTC: Special trains added for festive season. Book early & save up to 20%. -TM,Promo,Promo_17
alert: rs.56176 withdrawn from atm using card xx6612 on 17-03-26. bal: rs.303374. -hdfc bank,Bank,Bank_3
Pre-approved!  Get a PNB credit card with Rs.177772 limit. Zero joining fee. Apply: bit.ly/iFYxIT,Promo,Promo_14
Cheque  no. 449386577963 for Rs.9164 has been cleared from A/c XX8427. -SBI,Bank,Bank_8
